ping_mean
1.7812499999999998
1.745
1.7000000000000002
1.7037499999999999
1.7712499999999998
1.7075000000000002
1.71125
1.73625
1.69125
1.68625
1.69625
1.67625
1.7149999999999999
1.71625
1.7425000000000002
1.73625
1.7062499999999998
1.7825000000000002
1.68375
1.73625
1.6900000000000002
1.72875
1.7062499999999998
1.71375
1.7799999999999998
2.1100000000000003
1.74
1.7525000000000002
1.7037500000000003
1.7375
1.68375
1.7262499999999998
1.7075
1.7862500000000001
1.7274999999999998
1.6875
1.68
1.8287499999999999
1.7462500000000003
1.7037499999999999
1.74125
1.7424999999999997
1.6862500000000002
1.7312500000000002
1.7662499999999999
1.7775
1.71375
1.6724999999999999
1.7475
1.7075
1.8324999999999998
1.815
1.63125
1.63125
1.6400000000000001
1.6237499999999998
1.6387500000000002
1.9324999999999999
1.65375
1.6724999999999999
1.6687500000000002
1.6625
1.6724999999999999
1.66125
1.6662500000000002
1.665
1.6537500000000003
1.6750000000000003
1.65375
1.62125
1.6462499999999998
1.6425
1.6287500000000001
1.6475
1.6687500000000002
1.7175000000000002
1.705
1.66
1.6524999999999999
1.65
1.6625
1.6612500000000001
1.685
1.6887500000000002
1.665
1.71625
2.07875
1.6462499999999998
1.6549999999999998
1.66375
1.66375
1.6712500000000001
2.3137499999999998
1.6737499999999998
1.65625
1.6349999999999998
1.6475000000000002
1.6537499999999998
1.65875
1.665
