ping_mean
30.187624999999997
31.200875
31.570749999999997
31.277375
31.0155
30.538625000000003
32.774375
35.809875
30.466375
32.03425
30.34675
30.088125
30.868999999999996
38.0705
31.613875000000004
31.484750000000005
31.400875
31.215500000000006
31.511250000000004
30.658375
31.80725
30.299374999999998
30.65075
31.072875
30.994750000000003
30.3035
33.056125
30.985500000000002
33.315875000000005
30.800750000000004
31.673375
30.618375
36.5515
30.857
31.350625000000004
29.930499999999995
31.249499999999998
33.546625
30.712124999999997
30.589
35.381375
33.405125000000005
32.3225
31.559625000000004
33.27425
33.277875
32.666875
32.553875000000005
34.04899999999999
29.829500000000003
32.711375000000004
31.125
32.052125
32.09525
31.237250000000003
31.702375
31.374250000000004
33.47975
39.152625
32.779125
30.87675
44.531625
32.434875
32.201375
30.7995
31.647499999999997
31.655749999999998
30.976625000000002
32.963375
32.741
31.521625
31.308499999999995
31.030125
32.039875
30.964499999999997
33.212875
31.091624999999997
30.14875
34.647625
31.642124999999997
32.83425
30.3005
30.685624999999998
31.711499999999997
51.755625
31.10025
33.106875
31.364875000000005
31.23475
30.804125000000003
31.412875
30.609125
33.8105
32.806875000000005
31.405125
33.752125
33.428625000000004
37.352374999999995
31.930000000000007
32.782625
