ping_mean
34.976375
19.947375
20.100749999999998
20.106250000000003
30.444875
24.859500000000004
21.836375
21.650874999999996
23.429999999999996
22.23
19.967125
19.9665
20.35725
20.5775
20.08275
20.398625
19.756500000000003
20.92775
31.291124999999997
20.508
25.097375
20.189375000000002
32.721374999999995
21.066749999999995
19.6315
24.713124999999998
19.6205
22.1485
31.019624999999998
21.470875
24.638375
42.95550000000001
21.122500000000002
23.742749999999997
19.999625
21.245
20.802375
21.729125
24.166375000000002
21.441374999999997
20.055125
20.468250000000005
19.502999999999997
22.38675
21.272000000000002
20.590999999999998
21.552124999999997
20.208875
20.830625
34.985
22.464750000000002
21.153249999999996
27.296625000000002
21.944250000000004
19.642374999999998
21.957250000000002
20.991374999999998
20.095625000000002
22.4695
22.6565
22.1885
20.07475
20.332374999999995
20.018250000000002
21.841125
20.435375
21.4045
20.119125
20.643625
20.329375
21.40875
19.6995
19.950625000000002
20.05625
21.108999999999998
20.800250000000002
21.627625000000002
20.091874999999998
21.04025
20.351750000000003
20.588625
20.684250000000002
22.916874999999997
20.4525
20.703625000000002
23.364375
20.770625000000003
21.49925
21.494375
20.676125000000003
19.546750000000003
20.461999999999996
29.891499999999997
19.81225
19.91825
20.9195
26.473625
19.81975
20.925375
20.305875
